"id","no_folio","fecha_evento","tipo_de_evento","coordenada_x","coordenada_y"
4724,"2300418",2019-12-18,"DERRAPADO",-99.079652,19.410711
4725,"2301056",2019-12-18,"DERRAPADO",-99.260278,19.368014
4726,"2301074",2019-12-18,"DERRAPADO",-99.061185,19.344512
4727,"2302021",2019-12-18,"DERRAPADO",-99.086525,19.356603
4728,"2300145",2019-12-18,"VOLCADURA",-99.158914,19.463529
4729,"2303053",2019-12-19,"ATROPELLADO",-99.119703,19.491356
4730,"2304178",2019-12-19,"ATROPELLADO",-99.13623,19.433478
4731,"2303398",2019-12-19,"CAIDA DE PASAJERO",-99.122079,19.361802
4732,"2302848",2019-12-19,"CHOQUE",-99.260234,19.356509
4733,"2302971",2019-12-19,"CHOQUE",-99.147499,19.445272
4734,"2303079",2019-12-19,"CHOQUE",-99.145742,19.472968
4735,"2304886",2019-12-19,"CHOQUE",-99.164103,19.354564
4736,"2305239",2019-12-19,"CHOQUE",-99.184864,19.400609
4737,"2305510",2019-12-19,"CHOQUE",-99.150583,19.384386
4738,"2303033",2019-12-19,"DERRAPADO",-99.10047,19.295764
4739,"2303149",2019-12-19,"DERRAPADO",-99.10592,19.261069
4740,"2303195",2019-12-19,"DERRAPADO",-99.127127,19.338602
4741,"2303529",2019-12-19,"DERRAPADO",-99.067644,19.40384
4742,"2305429",2019-12-19,"DERRAPADO",-99.069496,19.457786
4743,"2307233",2019-12-20,"ATROPELLADO",-99.040269,19.361152
4744,"2308011",2019-12-20,"ATROPELLADO",-99.137702,19.460204
4745,"2308259",2019-12-20,"ATROPELLADO",-99.165214,19.333581
4746,"2305533",2019-12-20,"CHOQUE",-99.110654,19.373583
4747,"2305882",2019-12-20,"CHOQUE",-99.167533,19.366318
4748,"2305946",2019-12-20,"CHOQUE",-99.112558,19.39032
4749,"2306501",2019-12-20,"CHOQUE",-99.142051,19.408453
4750,"2306517",2019-12-20,"CHOQUE",-99.152588,19.428662
4751,"2307364",2019-12-20,"CHOQUE",-99.122686,19.337645
4752,"2307473",2019-12-20,"CHOQUE",-99.146766,19.50652
4753,"2307543",2019-12-20,"CHOQUE",-99.172743,19.436738
4754,"2307802",2019-12-20,"CHOQUE",-99.143516,19.359411
4755,"2308778",2019-12-20,"CHOQUE",-99.036317,19.296383
4756,"2306304",2019-12-20,"DERRAPADO",-99.131368,19.408655
4757,"2306555",2019-12-20,"DERRAPADO",-99.135204,19.433324
4758,"2307097",2019-12-20,"DERRAPADO",-99.12763,19.408984
4759,"2307273",2019-12-20,"DERRAPADO",-99.128481,19.421209
4760,"2307599",2019-12-20,"DERRAPADO",-99.128862,19.400885
4761,"2310138",2019-12-21,"ATROPELLADO",-99.034587,19.178567
4762,"2310318",2019-12-21,"ATROPELLADO",-99.10258,19.437282
4763,"2310978",2019-12-21,"ATROPELLADO",-99.146679,19.302765
4764,"2312303",2019-12-21,"ATROPELLADO",-99.183825,19.480306
4765,"2308950",2019-12-21,"CHOQUE",-99.31909,19.35043
4766,"2309545",2019-12-21,"CHOQUE",-99.165205,19.196993
4767,"2310755",2019-12-21,"CHOQUE",-99.150589,19.384388
4768,"2311751",2019-12-21,"CHOQUE",-99.111398,19.483621
4769,"2310011",2019-12-21,"DERRAPADO",-99.215909,19.37055
4770,"2310671",2019-12-21,"DERRAPADO",-99.0195,19.375945
4771,"2311140",2019-12-21,"DERRAPADO",-99.146841,19.493627
4772,"2311937",2019-12-21,"DERRAPADO",-99.066125,19.346916
4773,"2314107",2019-12-22,"ATROPELLADO",-99.130264,19.486628
4774,"2314353",2019-12-22,"ATROPELLADO",-99.120689,19.328901
4775,"2315646",2019-12-22,"ATROPELLADO",-99.119647,19.375154
4776,"2315509",2019-12-22,"ATROPELLADO",-99.155631,19.366285
4777,"2312674",2019-12-22,"CHOQUE",-99.152331,19.451739
4778,"2313512",2019-12-22,"CHOQUE",-99.140134,19.198231
4779,"2313660",2019-12-22,"CHOQUE",-99.09033,19.408492
4780,"2313852",2019-12-22,"CHOQUE",-99.098488,19.396774
4781,"2313872",2019-12-22,"CHOQUE",-99.165171,19.421355
4782,"2313954",2019-12-22,"CHOQUE",-99.163517,19.357447
4783,"2314137",2019-12-22,"CHOQUE",-99.110588,19.437605
4784,"2314533",2019-12-22,"CHOQUE",-99.081056,19.311723
4785,"2314580",2019-12-22,"CHOQUE",-99.157427,19.385234
4786,"2315053",2019-12-22,"CHOQUE",-99.23614,19.383019
4787,"2315063",2019-12-22,"CHOQUE",-99.285218,19.372464
4788,"2315593",2019-12-22,"CHOQUE",-99.171586,19.359702
4789,"2315624",2019-12-22,"CHOQUE",-99.10113,19.37815
4790,"2312748",2019-12-22,"DERRAPADO",-99.114765,19.398426
4791,"2312755",2019-12-22,"DERRAPADO",-99.087241,19.305191
4792,"2313001",2019-12-22,"DERRAPADO",-99.119807,19.445943
4793,"2313892",2019-12-22,"DERRAPADO",-99.24307,19.306264
4794,"2314059",2019-12-22,"DERRAPADO",-99.118204,19.439927
4795,"2314075",2019-12-22,"DERRAPADO",-99.177954,19.36508
4796,"2314247",2019-12-22,"DERRAPADO",-99.055094,19.375146
4797,"2315047",2019-12-22,"DERRAPADO",-99.288468,19.312797
4798,"2316645",2019-12-23,"ATROPELLADO",-99.265228,19.306051
4799,"2316766",2019-12-23,"ATROPELLADO",-99.199699,19.333769
4800,"2318466",2019-12-23,"ATROPELLADO",-99.029419,19.294866
4801,"2318734",2019-12-23,"ATROPELLADO",-98.983332,19.345501
4802,"2318828",2019-12-23,"ATROPELLADO",-99.18525,19.348334
4803,"2316609",2019-12-23,"CHOQUE",-99.14483,19.456223
4804,"2316611",2019-12-23,"CHOQUE",-99.064407,19.300616
4805,"2316658",2019-12-23,"CHOQUE",-99.166324,19.315807
4806,"2316680",2019-12-23,"CHOQUE",-99.096818,19.418581
4807,"2316786",2019-12-23,"CHOQUE",-99.184803,19.38089
4808,"2314098",2019-12-23,"CHOQUE",-99.056234,19.418877
4809,"2317101",2019-12-23,"CHOQUE",-99.152077,19.386464
4810,"2318011",2019-12-23,"CHOQUE",-99.169846,19.446307
4811,"2318502",2019-12-23,"CHOQUE",-99.133633,19.42228
4812,"2318526",2019-12-23,"CHOQUE",-99.102369,19.374421
4813,"2318551",2019-12-23,"CHOQUE",-99.11918,19.445848
4814,"2316095",2019-12-23,"DERRAPADO",-99.18491,19.400058
4815,"2316192",2019-12-23,"DERRAPADO",-99.041708,19.325144
4816,"2316348",2019-12-23,"DERRAPADO",-99.198501,19.500398
4817,"2316785",2019-12-23,"DERRAPADO",-99.160269,19.511564
4818,"2321212",2019-12-24,"ATROPELLADO",-99.121634,19.401877
4819,"2320122",2019-12-24,"ATROPELLADO",-99.147486,19.425296
4820,"2320208",2019-12-24,"ATROPELLADO",-99.120276,19.331302
4821,"2320229",2019-12-24,"ATROPELLADO",-99.231302,19.358018
4822,"2320448",2019-12-24,"ATROPELLADO",-99.187704,19.402248
4823,"2320515",2019-12-24,"ATROPELLADO",-99.131519,19.394562
4824,"2320834",2019-12-24,"ATROPELLADO",-99.105092,19.255488
4825,"2321059",2019-12-24,"ATROPELLADO",-99.143162,19.457387
4826,"2321362",2019-12-24,"ATROPELLADO",-99.100276,19.391992
4827,"2319354",2019-12-24,"CHOQUE",-99.201299,19.406755
4828,"2319449",2019-12-24,"CHOQUE",-99.058067,19.450041
4829,"2319452",2019-12-24,"CHOQUE",-99.05793,19.399517
4830,"2320333",2019-12-24,"CHOQUE",-99.097298,19.417777
4831,"2320568",2019-12-24,"CHOQUE",-99.113042,19.39078
4832,"2312122",2019-12-24,"CHOQUE",-99.090954,19.417884
4833,"2319611",2019-12-24,"DERRAPADO",-99.118878,19.435852
4834,"2321243",2019-12-24,"DERRAPADO",-99.074475,19.338582
4835,"2321994",2019-12-24,"DERRAPADO",-98.994549,19.341722
4836,"2323909",2019-12-25,"ATROPELLADO",-99.086505,19.47733
4837,"2324405",2019-12-25,"ATROPELLADO",-99.093081,19.504791
4838,"2324777",2019-12-25,"ATROPELLADO",-99.20447,19.501925
4839,"2325510",2019-12-25,"ATROPELLADO",-99.163085,19.41343
4840,"2322592",2019-12-25,"CHOQUE",-99.260629,19.375157
4841,"2324113",2019-12-25,"CHOQUE",-99.148978,19.411184
4842,"2324382",2019-12-25,"CHOQUE",-99.115454,19.451398
4843,"2326289",2019-12-25,"CHOQUE",-99.079703,19.38185
4844,"2326427",2019-12-25,"CHOQUE",-99.13028,19.356051
4845,"2324293",2019-12-25,"DERRAPADO",-99.093369,19.425547
4846,"2325454",2019-12-25,"DERRAPADO",-99.107977,19.37064
4847,"2328116",2019-12-26,"ATROPELLADO",-99.21544,19.432638
4848,"2328151",2019-12-26,"ATROPELLADO",-99.079275,19.438213
4849,"2328721",2019-12-26,"ATROPELLADO",-99.126165,19.41354
4850,"2329084",2019-12-26,"ATROPELLADO",-99.062922,19.341334
4851,"2327334",2019-12-26,"CHOQUE",-99.184386,19.35747
4852,"2328017",2019-12-26,"CHOQUE",-99.134337,19.403107
4853,"2328216",2019-12-26,"CHOQUE",-99.185291,19.348491
4854,"2328240",2019-12-26,"CHOQUE",-99.21,19.320566
4855,"2328480",2019-12-26,"CHOQUE",-99.118693,19.416818
4856,"2327738",2019-12-26,"DERRAPADO",-99.001822,19.357918
4857,"2328612",2019-12-26,"DERRAPADO",-99.201243,19.391052
4858,"2328989",2019-12-26,"DERRAPADO",-99.164908,19.317411
4859,"2329809",2019-12-27,"ATROPELLADO",-99.083015,19.398969
4860,"2330349",2019-12-27,"ATROPELLADO",-99.164229,19.436596
4861,"2330472",2019-12-27,"ATROPELLADO",-99.005013,19.266189
4862,"2330515",2019-12-27,"ATROPELLADO",-99.144256,19.530852
4863,"2330632",2019-12-27,"ATROPELLADO",-99.148979,19.457246
4864,"2330654",2019-12-27,"ATROPELLADO",-99.161024,19.266329
4865,"2330788",2019-12-27,"ATROPELLADO",-99.117488,19.48809
4866,"2331373",2019-12-27,"ATROPELLADO",-99.022224,19.296573
4867,"2330231",2019-12-27,"CHOQUE",-99.172309,19.464246
4868,"2330350",2019-12-27,"CHOQUE",-99.161497,19.42712
4869,"2330524",2019-12-27,"CHOQUE",-99.150056,19.369315
4870,"2330692",2019-12-27,"CHOQUE",-99.112767,19.390677
4871,"2330914",2019-12-27,"CHOQUE",-99.143315,19.420321
4872,"2331105",2019-12-27,"CHOQUE",-99.187028,19.381124
4873,"2331929",2019-12-27,"CHOQUE",-99.147076,19.421916
4874,"2330769",2019-12-27,"DERRAPADO",-99.130232,19.351243
4875,"2330818",2019-12-27,"DERRAPADO",-99.106563,19.299753
4876,"2331115",2019-12-27,"DERRAPADO",-99.131437,19.467031
4877,"2331123",2019-12-27,"DERRAPADO",-99.198107,19.454772
4878,"2331332",2019-12-27,"DERRAPADO",-99.084842,19.357809
4879,"2331361",2019-12-27,"DERRAPADO",-99.235915,19.367424
4880,"2329504",2019-12-27,"VOLCADURA",-99.11233,19.463955
4881,"2333075",2019-12-28,"ATROPELLADO",-99.16058,19.309537
4882,"2333643",2019-12-28,"ATROPELLADO",-99.160464,19.441848
4883,"2332142",2019-12-28,"CHOQUE",-99.04205,19.343035
4884,"2332610",2019-12-28,"CHOQUE",-99.068801,19.377402
4885,"2333121",2019-12-28,"CHOQUE",-99.12639,19.349862
4886,"2334051",2019-12-28,"CHOQUE",-99.031721,19.283995
4887,"2334516",2019-12-28,"CHOQUE",-99.09931,19.474964
4888,"2334531",2019-12-28,"CHOQUE",-99.125853,19.434925
4889,"2334649",2019-12-28,"CHOQUE",-99.10578,19.433454
4890,"2332680",2019-12-28,"DERRAPADO",-99.071602,19.414478
4891,"2332858",2019-12-28,"DERRAPADO",-99.144793,19.357465
4892,"2333052",2019-12-28,"DERRAPADO",-99.168701,19.380927
4893,"2333078",2019-12-28,"DERRAPADO",-99.121552,19.406805
4894,"2333252",2019-12-28,"DERRAPADO",-99.16542,19.375289
4895,"2334038",2019-12-28,"DERRAPADO",-99.17071,19.46092
4896,"2334081",2019-12-28,"DERRAPADO",-99.11969,19.478212
4897,"2334122",2019-12-28,"DERRAPADO",-99.130947,19.358637
4898,"2334572",2019-12-28,"DERRAPADO",-99.138523,19.432489
4899,"2334806",2019-12-28,"DERRAPADO",-99.202205,19.402525
4900,"2335301",2019-12-28,"DERRAPADO",-99.210469,19.445075
4901,"2332765",2019-12-28,"VOLCADURA",-99.141473,19.465533
4902,"2333309",2019-12-28,"VOLCADURA",-99.311228,19.339221
4903,"2335795",2019-12-29,"ATROPELLADO",-99.185248,19.451904
4904,"2336399",2019-12-29,"ATROPELLADO",-99.19191692,19.444779
4905,"2337131",2019-12-29,"ATROPELLADO",-99.226986,19.278318
4906,"2336250",2019-12-29,"CHOQUE",-99.198173,19.505222
4907,"2336560",2019-12-29,"CHOQUE",-99.115438,19.320534
4908,"2336719",2019-12-29,"CHOQUE",-99.058544,19.464247
4909,"2337691",2019-12-29,"CHOQUE",-99.034091,19.343811
4910,"2336854",2019-12-29,"DERRAPADO",-99.176793,19.425327
4911,"2337624",2019-12-29,"DERRAPADO",-99.158344,19.454755
4912,"2337897",2019-12-29,"DERRAPADO",-99.25512,19.338959
4913,"2338500",2019-12-30,"ATROPELLADO",-99.163512,19.415071
4914,"2339218",2019-12-30,"ATROPELLADO",-99.195312,19.383776
4915,"2339493",2019-12-30,"ATROPELLADO",-99.132692,19.41329
4916,"2341124",2019-12-30,"ATROPELLADO",-99.055224,19.282511
4917,"2340136",2019-12-30,"CAIDA DE PASAJERO",-99.188747,19.399881
4918,"2339176",2019-12-30,"CHOQUE",-99.135453,19.340944
4919,"2339211",2019-12-30,"CHOQUE",-99.244707,19.311625
4920,"2339356",2019-12-30,"CHOQUE",-99.137018,19.369626
4921,"2339464",2019-12-30,"CHOQUE",-99.139106,19.293363
4922,"2339578",2019-12-30,"CHOQUE",-99.041329,19.297342
4923,"2339616",2019-12-30,"CHOQUE",-99.169369,19.465384
4924,"2339638",2019-12-30,"CHOQUE",-99.144394,19.387426
4925,"2340878",2019-12-30,"CHOQUE",-99.185009,19.360633
4926,"2338582",2019-12-30,"DERRAPADO",-99.172957,19.335867
4927,"2340245",2019-12-30,"DERRAPADO",-99.172493,19.440215
4928,"2340281",2019-12-30,"DERRAPADO",-99.14996,19.368072
4929,"2339809",2019-12-30,"VOLCADURA",-99.101278,19.254849
4930,"2341901",2019-12-31,"ATROPELLADO",-99.014781,19.352438
4931,"2342201",2019-12-31,"ATROPELLADO",-99.115226,19.359243
4932,"2341914",2019-12-31,"CAIDA DE CICLISTA",-99.110155,19.264441
4933,"2341848",2019-12-31,"CHOQUE",-99.195206,19.44326
4934,"2342075",2019-12-31,"CHOQUE",-99.141223,19.309731
4935,"2342089",2019-12-31,"CHOQUE",-99.1084,19.224392
4936,"2342499",2019-12-31,"CHOQUE",-99.050753,19.25279
4937,"2342729",2019-12-31,"CHOQUE",-99.104382,19.370771
4938,"2342933",2019-12-31,"CHOQUE",-99.027373,19.247347
4939,"2343078",2019-12-31,"CHOQUE",-99.120319,19.476552
4940,"2341785",2019-12-31,"DERRAPADO",-99.125152,19.282825
4941,"2341855",2019-12-31,"DERRAPADO",-99.024472,19.379663
4942,"2341873",2019-12-31,"DERRAPADO",-99.179054,19.402697
4943,"2341912",2019-12-31,"DERRAPADO",-99.121178,19.441362
4944,"2342109",2019-12-31,"DERRAPADO",-99.057732,19.405808
4945,"2342145",2019-12-31,"DERRAPADO",-99.161053,19.45536
4946,"2342997",2019-12-31,"DERRAPADO",-99.176728,19.385826
4947,"2343136",2019-12-31,"DERRAPADO",-99.15521,19.468449
4948,"2343424",2019-12-31,"DERRAPADO",-99.274109,19.33334
4949,"2343444",2019-12-31,"DERRAPADO",-99.074426,19.33859
4950,"2344077",2019-12-31,"DERRAPADO",-99.139519,19.324859
4951,"2344273",2019-12-31,"DERRAPADO",-99.089273,19.192307
4952,"2347366",2020-01-01,"ATROPELLADO",-99.129585,19.400972
4953,"2348810",2020-01-01,"ATROPELLADO",-99.013931,19.258699
4954,"2345699",2020-01-01,"CHOQUE",-99.148844,19.445572
4955,"2345985",2020-01-01,"CHOQUE",-99.178567,19.470767
4956,"2347023",2020-01-01,"CHOQUE",-99.129623,19.452973
4957,"2347129",2020-01-01,"CHOQUE",-99.082545,19.496502
4958,"2347294",2020-01-01,"CHOQUE",-99.051714,19.393785
4959,"2348028",2020-01-01,"CHOQUE",-99.223026,19.310996
4960,"2348159",2020-01-01,"CHOQUE",-99.040558,19.343153
4961,"2348407",2020-01-01,"CHOQUE",-99.142168,19.536381
4962,"2349312",2020-01-01,"CHOQUE",-99.119949,19.407956
4963,"2345003",2020-01-01,"DERRAPADO",-99.206784,19.459689
4964,"2345118",2020-01-01,"DERRAPADO",-99.092832,19.505421
4965,"2346739",2020-01-01,"DERRAPADO",-99.209192,19.373562
4966,"2348449",2020-01-01,"DERRAPADO",-99.178647,19.443948
4967,"2348498",2020-01-01,"DERRAPADO",-99.11678,19.301275
4968,"2349039",2020-01-01,"DERRAPADO",-99.085918,19.454706
4969,"2346574",2020-01-01,"VOLCADURA",-99.178551,19.256112
4970,"2350290",2020-01-02,"ATROPELLADO",-99.015351,19.357553
4971,"2351792",2020-01-02,"CAIDA DE PASAJERO",-98.997641,19.238792
4972,"2349815",2020-01-02,"CHOQUE",-99.262927,19.373083
4973,"2349928",2020-01-02,"CHOQUE",-99.100323,19.220639
4974,"2350736",2020-01-02,"CHOQUE",-99.135142,19.382133
4975,"2351149",2020-01-02,"CHOQUE",-99.117606,19.293991
4976,"2351156",2020-01-02,"CHOQUE",-99.145133,19.552091
4977,"2351320",2020-01-02,"CHOQUE",-99.120967,19.474915
4978,"2351668",2020-01-02,"CHOQUE",-99.173466,19.435603
4979,"2351191",2020-01-02,"DERRAPADO",-99.117886,19.338717
4980,"2351206",2020-01-02,"DERRAPADO",-99.171784,19.415655
4981,"2352438",2020-01-03,"ATROPELLADO",-99.093795,19.382859
4982,"2352439",2020-01-03,"ATROPELLADO",-99.045291,19.343009
4983,"2352594",2020-01-03,"ATROPELLADO",-99.128794,19.417508
4984,"2352801",2020-01-03,"ATROPELLADO",-99.086123,19.492046
4985,"2353035",2020-01-03,"ATROPELLADO",-99.126827,19.425831
4986,"2353582",2020-01-03,"ATROPELLADO",-99.084988,19.446778
4987,"2354331",2020-01-03,"ATROPELLADO",-99.038084,19.257632
4988,"2352590",2020-01-03,"CHOQUE",-99.110511,19.448889
4989,"2352948",2020-01-03,"CHOQUE",-99.086731,19.356329
4990,"2353534",2020-01-03,"CHOQUE",-99.151446,19.351556
4991,"2353629",2020-01-03,"CHOQUE",-99.150892,19.41571
4992,"2354040",2020-01-03,"CHOQUE",-99.073855,19.372708
4993,"2354104",2020-01-03,"CHOQUE",-99.135109,19.396698
4994,"2354241",2020-01-03,"CHOQUE",-99.190665,19.38511
4995,"2352365",2020-01-03,"DERRAPADO",-99.116127,19.425055
4996,"2352877",2020-01-03,"DERRAPADO",-99.180426,19.424093
4997,"2353071",2020-01-03,"DERRAPADO",-99.144797,19.478041
4998,"2354462",2020-01-03,"DERRAPADO",-99.180597,19.456422
4999,"2352841",2020-01-03,"VOLCADURA",-99.151125,19.425731
5000,"2355039",2020-01-04,"ATROPELLADO",-99.072539,19.489799
5001,"2355568",2020-01-04,"ATROPELLADO",-99.125717,19.435802
5002,"2355726",2020-01-04,"ATROPELLADO",-99.108679,19.259528
5003,"2355423",2020-01-04,"CHOQUE",-99.222399,19.424416
5004,"2355620",2020-01-04,"CHOQUE",-99.01242,19.282237
5005,"2356603",2020-01-04,"CHOQUE",-99.101551,19.380266
5006,"2356957",2020-01-04,"CHOQUE",-99.170604,19.399849
5007,"2357243",2020-01-04,"CHOQUE",-99.186852,19.395083
5008,"2354848",2020-01-04,"DERRAPADO",-99.204019,19.305144
5009,"2358302",2020-01-05,"ATROPELLADO",-99.085646,19.498825
5010,"2358599",2020-01-05,"ATROPELLADO",-99.172746,19.332816
5011,"2359810",2020-01-05,"ATROPELLADO",-99.001821,19.343939
5012,"2359913",2020-01-05,"ATROPELLADO",-99.248536,19.330475
5013,"2360411",2020-01-05,"ATROPELLADO",-99.187858,19.40145
5014,"2357601",2020-01-05,"CHOQUE",-99.098163,19.478955
5015,"2360083",2020-01-05,"CHOQUE",-99.145711,19.452369
5016,"2360460",2020-01-05,"CHOQUE",-99.074172,19.186736
5017,"2357958",2020-01-05,"DERRAPADO",-99.072859,19.353707
5018,"2358287",2020-01-05,"DERRAPADO",-99.19218,19.338758
5019,"2358322",2020-01-05,"DERRAPADO",-99.205414,19.281585
5020,"2358328",2020-01-05,"DERRAPADO",-99.078747,19.374051
5021,"2359904",2020-01-05,"DERRAPADO",-99.22081,19.381811
5022,"2358106",2020-01-05,"VOLCADURA",-99.175637,19.423302
5023,"2361622",2020-01-06,"ATROPELLADO",-99.032277,19.355986
5024,"2361738",2020-01-06,"ATROPELLADO",-99.201378,19.348255
5025,"2362160",2020-01-06,"ATROPELLADO",-99.132635,19.447487
5026,"2362063",2020-01-06,"CAIDA DE CICLISTA",-99.074822,19.48649
5027,"2360825",2020-01-06,"CHOQUE",-99.110235,19.439169
5028,"2360893",2020-01-06,"CHOQUE",-99.105017,19.299832
5029,"2361048",2020-01-06,"CHOQUE",-99.089972,19.425352
5030,"2361229",2020-01-06,"CHOQUE",-99.237143,19.367486
5031,"2361340",2020-01-06,"CHOQUE",-99.197229,19.409019
5032,"2360572",2020-01-06,"DERRAPADO",-99.082965,19.496702
5033,"2361792",2020-01-06,"DERRAPADO",-99.181168,19.43683
5034,"2362306",2020-01-06,"DERRAPADO",-99.126227,19.426607
5035,"2362488",2020-01-06,"DERRAPADO",-99.108692,19.45243
5036,"2362790",2020-01-06,"DERRAPADO",-99.18273,19.475576
5037,"2364284",2020-01-07,"ATROPELLADO",-99.073299,19.501949
5038,"2364286",2020-01-07,"ATROPELLADO",-99.138754,19.44395
5039,"2364449",2020-01-07,"ATROPELLADO",-99.084078,19.320137
5040,"2364580",2020-01-07,"ATROPELLADO",-99.139886,19.444104
5041,"2364275",2020-01-07,"CAIDA DE CICLISTA",-99.178235,19.368658
5042,"2364560",2020-01-07,"CAIDA DE CICLISTA",-99.12542,19.463963
5043,"2363825",2020-01-07,"CHOQUE",-99.067724,19.364484
5044,"2364192",2020-01-07,"CHOQUE",-99.138412,19.417337
5045,"2364485",2020-01-07,"CHOQUE",-99.072163,19.304701
5046,"2364540",2020-01-07,"CHOQUE",-99.108441,19.308945
5047,"2363134",2020-01-07,"DERRAPADO",-99.134906,19.472511
5048,"2363514",2020-01-07,"DERRAPADO",-99.120879,19.492758
5049,"2364707",2020-01-07,"DERRAPADO",-99.175842,19.393403
5050,"2365010",2020-01-08,"ATROPELLADO",-99.161714,19.311779
5051,"2365134",2020-01-08,"ATROPELLADO",-99.161075,19.284077
5052,"2365329",2020-01-08,"ATROPELLADO",-99.172169,19.134912
5053,"2365500",2020-01-08,"ATROPELLADO",-99.121585,19.441382
5054,"2365606",2020-01-08,"ATROPELLADO",-99.146988,19.421916
5055,"2366233",2020-01-08,"ATROPELLADO",-99.126113,19.422828
5056,"2365016",2020-01-08,"CHOQUE",-99.12009,19.462686
5057,"2365042",2020-01-08,"CHOQUE",-99.082171,19.490249
5058,"2365395",2020-01-08,"CHOQUE",-99.133427,19.43197
5059,"2365421",2020-01-08,"CHOQUE",-99.165046,19.27345
5060,"2365548",2020-01-08,"CHOQUE",-99.082968,19.467936
5061,"2365824",2020-01-08,"CHOQUE",-99.110949,19.35796
5062,"2366000",2020-01-08,"CHOQUE",-99.07739,19.400873
5063,"2366037",2020-01-08,"CHOQUE",-99.18281,19.45816
5064,"2366245",2020-01-08,"CHOQUE",-99.110693,19.463228
5065,"2364799",2020-01-08,"DERRAPADO",-99.155512,19.403857
5066,"2364998",2020-01-08,"DERRAPADO",-99.005913,19.295371
5067,"2365109",2020-01-08,"DERRAPADO",-99.099222,19.396767
5068,"2365160",2020-01-08,"DERRAPADO",-99.16428,19.524533
5069,"2365585",2020-01-08,"DERRAPADO",-99.292606,19.368116
5070,"2364800",2020-01-08,"VOLCADURA",-99.139721,19.444085
5071,"2364887",2020-01-08,"VOLCADURA",-99.172242,19.398969
5072,"2366588",2020-01-09,"ATROPELLADO",-99.184027,19.469243
5073,"2366641",2020-01-09,"ATROPELLADO",-99.022797,19.378389
5074,"2367335",2020-01-09,"ATROPELLADO",-99.240791,19.297896
5075,"2367428",2020-01-09,"ATROPELLADO",-99.039576,19.353509
5076,"2367524",2020-01-09,"ATROPELLADO",-99.06097,19.382712
5077,"2367764",2020-01-09,"ATROPELLADO",-99.208454,19.372817
5078,"2367932",2020-01-09,"ATROPELLADO",-99.06277,19.341727
5079,"2366405",2020-01-09,"CHOQUE",-99.113721,19.300598
5080,"2366513",2020-01-09,"CHOQUE",-99.140578,19.436093
5081,"2366557",2020-01-09,"CHOQUE",-99.138556,19.319442
5082,"2366643",2020-01-09,"CHOQUE",-99.21595,19.343286
5083,"2366713",2020-01-09,"CHOQUE",-99.037216,19.257882
5084,"2366726",2020-01-09,"CHOQUE",-99.179802,19.30365
5085,"2366783",2020-01-09,"CHOQUE",-99.189816,19.357543
